year,month,carrier_code,carrier_name,airport_code,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,3,DL,Delta Air Lines Network,PWM,"Portland, ME: Portland International Jetport",31,11,4.16,0,4.25,0,2.59,0,0,384,141,0,140,0,103
2025,3,DL,Delta Air Lines Network,RIC,"Richmond, VA: Richmond International",224,46,23.01,0,4.77,0,18.22,0,0,2824,1535,0,194,0,1095
2025,3,DL,Delta Air Lines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",182,27,10.6,0,7.58,0,8.82,0,0,1293,690,0,253,0,350
2025,3,DL,Delta Air Lines Network,STT,"Charlotte Amalie, VI: Cyril E King",98,22,5.33,0,14.95,0,1.72,0,0,1172,252,0,842,0,78
2025,3,DL,Delta Air Lines Network,TLH,"Tallahassee, FL: Tallahassee International",111,23,14.01,0,1.42,0,7.57,0,0,1390,902,0,48,0,440
2025,3,DL,Delta Air Lines Network,TUL,"Tulsa, OK: Tulsa International",116,24,12.13,0,3.2,0,8.67,0,0,1249,643,0,196,0,410
2025,3,DL,Delta Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",31,2,1.59,0,0.1,0,0.31,0,0,108,74,0,8,0,26
2025,2,DL,Delta Air Lines Network,AGS,"Augusta, GA: Augusta Regional at Bush Field",71,14,5.12,0,3.6,0,5.28,0,0,816,394,0,151,0,271
2025,2,DL,Delta Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",107,15,9.94,0,3.99,0,1.06,0,0,914,691,0,137,0,86
2025,2,DL,Delta Air Lines Network,AVL,"Asheville, NC: Asheville Regional",96,14,8.57,0,0,0,5.43,0,0,891,626,0,0,0,265
2025,2,DL,Delta Air Lines Network,BTV,"Burlington, VT: Burlington International",28,7,1.03,0,5.51,0,0.45,0,0,224,34,0,170,0,20
2025,2,DL,Delta Air Lines Network,BUR,"Burbank, CA: Bob Hope",52,11,3.7,0,4.62,0,2.68,0,0,732,430,0,166,0,136
2025,2,DL,Delta Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",28,9,5.57,0,2.99,0,0.45,0,0,432,305,0,114,0,13
2025,2,DL,Delta Air Lines Network,DAY,"Dayton, OH: James M Cox/Dayton International",106,16,10.97,0,1.12,0,3.91,0,0,950,559,0,25,0,366
2025,2,DL,Delta Air Lines Network,DSM,"Des Moines, IA: Des Moines International",84,13,6.81,0,1.17,0,5.02,0,0,743,283,0,50,0,410
2025,2,DL,Delta Air Lines Network,ELP,"El Paso, TX: El Paso International",50,15,10.12,0,3.15,0,1.73,0,0,665,411,0,123,0,131
2025,2,DL,Delta Air Lines Network,FAI,"Fairbanks, AK: Fairbanks International",28,3,1.02,0,1,0,0.98,0,0,350,71,0,18,0,261
2025,2,DL,Delta Air Lines Network,FSD,"Sioux Falls, SD: Joe Foss Field",56,19,9.04,0,6.56,0,3.4,0,0,919,524,0,222,0,173
2025,2,DL,Delta Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",196,38,26.69,0,4.89,0,6.43,0,0,1788,1175,0,191,0,422
2025,2,DL,Delta Air Lines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",78,12,7.15,0,1.01,0,3.84,0,0,989,618,0,60,0,311
2025,2,DL,Delta Air Lines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",56,12,5.06,0,3.36,0,3.58,0,0,862,484,0,106,0,272
2025,2,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",106,18,8.17,0,3.21,0,6.62,0,0,1079,394,0,137,0,548
2025,2,DL,Delta Air Lines Network,MKE,"Milwaukee, WI: General Mitchell International",227,45,26.81,0,8.35,0,9.84,0,0,2487,1649,0,329,0,509
2025,2,DL,Delta Air Lines Network,OAK,"Oakland, CA: Metro Oakland International",28,6,2.62,0,1.01,0,2.37,0,0,638,520,0,28,0,90
2025,2,DL,Delta Air Lines Network,OMA,"Omaha, NE: Eppley Airfield",127,18,11.41,0,3.03,0,3.55,0,0,1254,965,0,90,0,199
2025,2,DL,Delta Air Lines Network,PWM,"Portland, ME: Portland International Jetport",28,3,1,0,1,0,1,0,0,87,32,0,37,0,18
2025,2,DL,Delta Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",28,5,2.43,0,1.59,0,0.98,0,0,188,84,0,42,0,62
2025,2,DL,Delta Air Lines Network,TYS,"Knoxville, TN: McGhee Tyson",75,10,4.26,0,3,0,2.74,0,0,528,370,0,64,0,94
2025,1,DL,Delta Air Lines Network,BIL,"Billings, MT: Billings Logan International",62,10,8.42,0,1.13,0,0.45,0,0,414,349,0,22,0,43
2025,1,DL,Delta Air Lines Network,FAI,"Fairbanks, AK: Fairbanks International",31,4,2.74,0,0.26,0,1,0,0,324,214,0,26,0,84
2025,1,DL,Delta Air Lines Network,FAR,"Fargo, ND: Hector International",61,8,7.32,0,0.23,0,0.45,0,0,369,328,0,19,0,22
2025,1,DL,Delta Air Lines Network,HRL,"Harlingen/San Benito, TX: Valley International",23,4,1.7,0,0.91,0,1.39,0,0,204,114,0,38,0,52
2025,1,DL,Delta Air Lines Network,ILM,"Wilmington, NC: Wilmington International",7,1,0.09,0,0,0,0.91,0,0,43,4,0,0,0,39
2025,1,DL,Delta Air Lines Network,OAK,"Oakland, CA: Metro Oakland International",31,5,4,0,0,0,1,0,0,693,632,0,0,0,61
2024,12,DL,Delta Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",132,18,11.87,0,4.18,0,1.95,0,0,621,437,0,116,0,68
2024,12,DL,Delta Air Lines Network,AGS,"Augusta, GA: Augusta Regional at Bush Field",40,11,4.06,0,3.22,0,3.71,0,0,563,231,0,237,0,95
2024,12,DL,Delta Air Lines Network,ATW,"Appleton, WI: Appleton International",18,2,0,0,1,0,1,0,0,46,0,0,31,0,15
2024,12,DL,Delta Air Lines Network,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",31,9,5.08,0,1.94,0,1.98,0,0,466,288,0,72,0,106
2024,12,DL,Delta Air Lines Network,BTV,"Burlington, VT: Burlington International",31,4,1.77,0,2,0,0.23,0,0,166,103,0,38,0,25
2024,12,DL,Delta Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",137,42,19.97,0,11.91,0,10.12,0,0,1855,851,0,463,0,541
2024,12,DL,Delta Air Lines Network,CAE,"Columbia, SC: Columbia Metropolitan",77,11,5.57,0,0.61,0,4.82,0,0,292,152,0,12,0,128
2024,12,DL,Delta Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",346,58,29.45,0,11.94,0,16.61,0,0,2866,1472,0,391,0,1003
2024,12,DL,Delta Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",257,48,26.31,0,8.63,0,13.06,0,0,2324,1476,0,327,0,521
2024,12,DL,Delta Air Lines Network,DAY,"Dayton, OH: James M Cox/Dayton International",72,10,6.57,0,0.88,0,2.55,0,0,452,325,0,55,0,72
2024,12,DL,Delta Air Lines Network,EGE,"Eagle, CO: Eagle County Regional",20,9,0.46,0,7.16,0,1.38,0,0,684,59,0,518,0,107
2024,12,DL,Delta Air Lines Network,ELP,"El Paso, TX: El Paso International",63,10,6.35,0,1.69,0,1.96,0,0,346,218,0,74,0,54
2024,12,DL,Delta Air Lines Network,FAI,"Fairbanks, AK: Fairbanks International",31,8,4.81,0,1.59,0,1.6,0,0,1069,782,0,42,0,245
2024,12,DL,Delta Air Lines Network,FAT,"Fresno, CA: Fresno Yosemite International",31,10,4.1,0,4.51,0,1.39,0,0,351,155,0,147,0,49
2024,12,DL,Delta Air Lines Network,GEG,"Spokane, WA: Spokane International",231,44,17.73,0,12.65,0,13.61,0,0,2393,1362,0,370,0,661
2024,12,DL,Delta Air Lines Network,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",78,12,6.68,0,0.12,0,5.2,0,0,1108,872,0,5,0,231
2024,12,DL,Delta Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",200,48,22.19,0,16.08,0,9.73,0,0,2432,1392,0,579,0,461
2024,12,DL,Delta Air Lines Network,HDN,"Hayden, CO: Yampa Valley",22,4,2.1,0,0.7,0,1.2,0,0,256,165,0,24,0,67
2024,12,DL,Delta Air Lines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",60,9,3.91,0,3.57,0,1.52,0,0,225,107,0,68,0,50
2024,12,DL,Delta Air Lines Network,ILM,"Wilmington, NC: Wilmington International",61,13,6.67,0,0.67,0,5.66,0,0,656,340,0,20,0,296
2024,12,DL,Delta Air Lines Network,JAX,"Jacksonville, FL: Jacksonville International",484,115,59.85,0,19.07,0,36.08,0,0,6107,3956,0,729,0,1422
2024,12,DL,Delta Air Lines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",62,17,9.53,0,6.47,0,1,0,0,1019,681,0,254,0,84
2024,12,DL,Delta Air Lines Network,LGB,"Long Beach, CA: Long Beach Airport",48,9,4.43,0,0.54,0,4.02,0,0,355,198,0,21,0,136
2024,12,DL,Delta Air Lines Network,LIH,"Lihue, HI: Lihue Airport",62,11,4.78,0,4.9,0,1.32,0,0,736,491,0,175,0,70
2024,12,DL,Delta Air Lines Network,MDT,"Harrisburg, PA: Harrisburg International",50,8,6.08,0,0.22,0,1.7,0,0,375,336,0,4,0,35
2024,12,DL,Delta Air Lines Network,MOB,"Mobile, AL: Mobile Regional",20,1,0.27,0,0.49,0,0.24,0,0,45,12,0,22,0,11
2024,12,DL,Delta Air Lines Network,MSO,"Missoula, MT: Missoula Montana",48,13,9.09,0,2.92,0,0.98,0,0,2228,1952,0,131,0,145
2024,12,DL,Delta Air Lines Network,OAK,"Oakland, CA: Metro Oakland International",44,5,1.97,0,0.69,0,2.34,0,0,211,92,0,25,0,94
2024,12,DL,Delta Air Lines Network,OGG,"Kahului, HI: Kahului Airport",137,25,10.41,0,8.67,0,5.92,0,0,1227,763,0,232,0,232
2024,12,DL,Delta Air Lines Network,OKC,"Oklahoma City, OK: Will Rogers World",145,29,15.71,0,1.49,0,11.8,0,0,1456,909,0,59,0,488
2024,12,DL,Delta Air Lines Network,OMA,"Omaha, NE: Eppley Airfield",150,28,16.83,0,3.98,0,7.19,0,0,1409,855,0,115,0,439
2024,12,DL,Delta Air Lines Network,ORF,"Norfolk, VA: Norfolk International",204,52,28.4,0,9.47,0,14.13,0,0,2963,1931,0,349,0,683
2024,12,DL,Delta Air Lines Network,PSP,"Palm Springs, CA: Palm Springs International",88,21,3.34,0,14.16,0,3.51,0,0,547,97,0,346,0,104
2024,12,DL,Delta Air Lines Network,PWM,"Portland, ME: Portland International Jetport",32,10,3.36,0,1.89,0,4.76,0,0,444,165,0,70,0,209
2024,12,DL,Delta Air Lines Network,RNO,"Reno, NV: Reno/Tahoe International",87,10,6.14,0,1.3,0,2.55,0,0,479,197,0,58,0,224
2024,12,DL,Delta Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",88,22,9.75,0,5.95,0,6.31,0,0,1169,594,0,191,0,384
2024,12,DL,Delta Air Lines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",212,43,24.86,0,3.55,0,14.59,0,0,1742,937,0,95,0,710
2024,12,DL,Delta Air Lines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",172,28,8.96,0,12.31,0,6.73,0,0,1029,397,0,349,0,283
2024,12,DL,Delta Air Lines Network,STT,"Charlotte Amalie, VI: Cyril E King",74,30,9.61,0,17.82,0,2.57,0,0,1231,439,0,681,0,111
2024,12,DL,Delta Air Lines Network,STX,"Christiansted, VI: Henry E. Rohlsen",15,4,0.91,0,1.74,0,1.35,0,0,104,21,0,39,0,44
2024,12,DL,Delta Air Lines Network,TUS,"Tucson, AZ: Tucson International",135,19,12.2,0,1.9,0,4.89,0,0,1029,660,0,69,0,300
2024,12,DL,Delta Air Lines Network,TYS,"Knoxville, TN: McGhee Tyson",112,23,8.97,0,2.63,0,11.4,0,0,869,341,0,44,0,484
2024,11,DL,Delta Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",137,14,7.56,0,4.86,0,1.58,0,0,577,371,0,134,0,72
2024,11,DL,Delta Air Lines Network,AGS,"Augusta, GA: Augusta Regional at Bush Field",73,11,4.27,0,0.38,0,6.34,0,0,331,98,0,12,0,221
2024,11,DL,Delta Air Lines Network,ALB,"Albany, NY: Albany International",113,20,7.44,0,6.09,0,6.47,0,0,642,339,0,140,0,163
2024,11,DL,Delta Air Lines Network,ATW,"Appleton, WI: Appleton International",29,2,1,0,0.63,0,0.38,0,0,75,35,0,25,0,15
2024,11,DL,Delta Air Lines Network,AVL,"Asheville, NC: Asheville Regional",155,15,7.11,0,2.18,0,5.71,0,0,460,236,0,37,0,187
2024,11,DL,Delta Air Lines Network,BDL,"Hartford, CT: Bradley International",357,34,18.12,0,11.8,0,4.08,0,0,1859,1316,0,372,0,171
2024,11,DL,Delta Air Lines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",230,17,10.03,0,3.11,0,3.86,0,0,797,502,0,113,0,182
2024,11,DL,Delta Air Lines Network,BIL,"Billings, MT: Billings Logan International",60,6,4,0,1,0,1,0,0,476,326,0,19,0,131
2024,11,DL,Delta Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",210,25,10.46,0,10.13,0,4.41,0,0,1000,656,0,233,0,111
2024,11,DL,Delta Air Lines Network,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",89,8,5.66,0,0,0,2.34,0,0,279,224,0,0,0,55
2024,11,DL,Delta Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",136,15,9.99,0,2.57,0,2.44,0,0,624,474,0,63,0,87
2024,11,DL,Delta Air Lines Network,BUR,"Burbank, CA: Bob Hope",59,11,0,0,8.2,0,2.8,0,0,381,0,0,258,0,123
2024,11,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",420,50,27.25,0,11.1,0,11.65,0,0,2733,1988,0,406,0,339
2024,11,DL,Delta Air Lines Network,CAE,"Columbia, SC: Columbia Metropolitan",125,5,3,0,1.44,0,0.56,0,0,242,176,0,51,0,15
2024,11,DL,Delta Air Lines Network,CHA,"Chattanooga, TN: Lovell Field",72,9,5.99,0,1.61,0,1.39,0,0,588,492,0,28,0,68
2024,11,DL,Delta Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",52,12,5.55,0,5.25,0,1.2,0,0,371,204,0,147,0,20
2024,11,DL,Delta Air Lines Network,DAB,"Daytona Beach, FL: Daytona Beach International",108,6,4.89,0,0.11,0,1,0,0,417,394,0,6,0,17
2024,11,DL,Delta Air Lines Network,DAY,"Dayton, OH: James M Cox/Dayton International",104,7,3.93,0,1.07,0,2,0,0,311,239,0,31,0,41
2024,11,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",901,144,52.52,0,69.71,0,21.77,0,0,7135,3695,0,2610,0,830
2024,11,DL,Delta Air Lines Network,DSM,"Des Moines, IA: Des Moines International",105,8,5.79,0,0.35,0,1.86,0,0,325,280,0,7,0,38
2024,11,DL,Delta Air Lines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",185,13,9.65,0,1.04,0,2.31,0,0,461,325,0,34,0,102
2024,11,DL,Delta Air Lines Network,ELP,"El Paso, TX: El Paso International",60,6,5.63,0,0.06,0,0.31,0,0,128,122,0,1,0,5
2024,11,DL,Delta Air Lines Network,EYW,"Key West, FL: Key West International",119,12,4.02,0,5.2,0,2.78,0,0,373,154,0,153,0,66
2024,11,DL,Delta Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",59,7,3.69,0,3.23,0,0.08,0,0,283,193,0,83,0,7
2024,11,DL,Delta Air Lines Network,GNV,"Gainesville, FL: Gainesville Regional",120,12,8.81,0,0.33,0,2.85,0,0,417,336,0,10,0,71
2024,11,DL,Delta Air Lines Network,GRB,"Green Bay, WI: Green Bay Austin Straubel International",32,6,2.4,0,0.6,0,3,0,0,270,121,0,26,0,123
2024,11,DL,Delta Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",221,21,11.29,0,7.81,0,1.89,0,0,637,396,0,181,0,60
2024,11,DL,Delta Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",199,22,9.64,0,3.62,0,8.74,0,0,670,380,0,75,0,215
2024,11,DL,Delta Air Lines Network,HOU,"Houston, TX: William P Hobby",135,16,11.72,0,1.98,0,2.3,0,0,811,693,0,59,0,59
2024,11,DL,Delta Air Lines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",185,16,10.62,0,0.35,0,5.02,0,0,655,448,0,13,0,194
2024,11,DL,Delta Air Lines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",78,8,3.71,0,2.92,0,1.37,0,0,286,96,0,101,0,89
2024,11,DL,Delta Air Lines Network,ILM,"Wilmington, NC: Wilmington International",61,4,3.42,0,0.31,0,0.27,0,0,123,103,0,14,0,6
2024,11,DL,Delta Air Lines Network,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",141,15,9.31,0,1.48,0,4.21,0,0,429,260,0,35,0,134
2024,11,DL,Delta Air Lines Network,JAX,"Jacksonville, FL: Jacksonville International",505,56,32.86,0,7.72,0,15.42,0,0,2434,1463,0,269,0,702
2024,11,DL,Delta Air Lines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",60,6,1.8,0,3.11,0,1.09,0,0,279,134,0,98,0,47
2024,11,DL,Delta Air Lines Network,LEX,"Lexington, KY: Blue Grass",176,10,7.09,0,1.38,0,1.53,0,0,310,209,0,33,0,68
2024,11,DL,Delta Air Lines Network,LGB,"Long Beach, CA: Long Beach Airport",60,10,5.22,0,1.74,0,3.04,0,0,581,402,0,50,0,129
2024,11,DL,Delta Air Lines Network,LIH,"Lihue, HI: Lihue Airport",60,3,1.44,0,0,0,1.56,0,0,105,69,0,0,0,36
2024,11,DL,Delta Air Lines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",174,9,6,0,1.55,0,1.45,0,0,395,308,0,33,0,54
2024,11,DL,Delta Air Lines Network,MLB,"Melbourne, FL: Melbourne Orlando International",107,10,7.97,0,0.6,0,1.43,0,0,328,276,0,23,0,29
2024,11,DL,Delta Air Lines Network,MOB,"Mobile, AL: Mobile Regional",39,3,2.83,0,0,0,0.17,0,0,172,163,0,0,0,9
2024,11,DL,Delta Air Lines Network,MSO,"Missoula, MT: Missoula Montana",51,12,3.54,0,4.82,0,3.64,0,0,641,347,0,121,0,173
2024,11,DL,Delta Air Lines Network,OAK,"Oakland, CA: Metro Oakland International",39,7,1,0,5.3,0,0.7,0,0,285,93,0,161,0,31
2024,11,DL,Delta Air Lines Network,OKC,"Oklahoma City, OK: Will Rogers World",138,13,4.92,0,5.83,0,2.25,0,0,502,256,0,157,0,89
2024,11,DL,Delta Air Lines Network,OMA,"Omaha, NE: Eppley Airfield",136,16,6.22,0,3.54,0,6.24,0,0,632,275,0,124,0,233
2024,11,DL,Delta Air Lines Network,PNS,"Pensacola, FL: Pensacola International",214,20,12.47,0,5.6,0,1.92,0,0,612,395,0,137,0,80
2024,11,DL,Delta Air Lines Network,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",39,4,1,0,2,0,1,0,0,256,109,0,89,0,58
2024,11,DL,Delta Air Lines Network,PVD,"Providence, RI: Rhode Island Tf Green International",77,10,4.59,0,1.45,0,3.96,0,0,370,180,0,30,0,160
2024,11,DL,Delta Air Lines Network,PWM,"Portland, ME: Portland International Jetport",30,8,4.02,0,2.93,0,1.05,0,0,371,179,0,166,0,26
2024,11,DL,Delta Air Lines Network,RIC,"Richmond, VA: Richmond International",205,26,12.8,0,1.37,0,11.82,0,0,1135,702,0,26,0,407
2024,11,DL,Delta Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",83,14,10.84,0,1.29,0,1.88,0,0,473,384,0,39,0,50
2024,11,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",790,129,49.46,0,68.28,0,11.26,0,0,5205,2872,0,2034,0,299
2024,11,DL,Delta Air Lines Network,SYR,"Syracuse, NY: Syracuse Hancock International",113,11,0.86,0,4.3,0,5.83,0,0,457,36,0,155,0,266
2024,11,DL,Delta Air Lines Network,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",61,5,2,0,0.07,0,2.93,0,0,221,62,0,9,0,150
2024,11,DL,Delta Air Lines Network,TUL,"Tulsa, OK: Tulsa International",120,10,5.85,0,3.15,0,1,0,0,291,171,0,85,0,35
2024,11,DL,Delta Air Lines Network,TUS,"Tucson, AZ: Tucson International",92,14,7.72,0,4.49,0,1.79,0,0,821,644,0,89,0,88
2024,11,DL,Delta Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",30,3,2,0,0,0,1,0,0,115,77,0,0,0,38
2024,11,DL,Delta Air Lines Network,TYS,"Knoxville, TN: McGhee Tyson",135,15,9.76,0,1.03,0,4.21,0,0,574,364,0,18,0,192
2024,11,DL,Delta Air Lines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",203,14,10.76,0,1.15,0,2.09,0,0,518,425,0,29,0,64
2024,10,DL,Delta Air Lines Network,ALB,"Albany, NY: Albany International",115,19,11.75,0,3.17,0,4.09,0,0,1445,1196,0,85,0,164
2024,10,DL,Delta Air Lines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",254,19,11.09,0,5.38,0,2.54,0,0,987,834,0,111,0,42
2024,10,DL,Delta Air Lines Network,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",61,5,2.96,0,1.04,0,1,0,0,109,71,0,18,0,20
2024,10,DL,Delta Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",251,21,12.01,0,3.92,0,5.07,0,0,1430,1055,0,163,0,212
2024,10,DL,Delta Air Lines Network,BTV,"Burlington, VT: Burlington International",31,2,0.68,0,0.32,0,1,0,0,75,13,0,6,0,56
2024,10,DL,Delta Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",203,29,14.76,0,7.24,0,7,0,0,1333,825,0,212,0,296
2024,10,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",473,52,32.93,0,12.49,0,6.58,0,0,1946,1271,0,329,0,346
2024,10,DL,Delta Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",146,9,5.44,0,1.6,0,1.96,0,0,523,419,0,41,0,63
2024,10,DL,Delta Air Lines Network,CAE,"Columbia, SC: Columbia Metropolitan",110,11,6.2,0,1.24,0,3.56,0,0,266,143,0,29,0,94
2024,10,DL,Delta Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",402,34,19.93,0,9.79,0,4.28,0,0,1478,1141,0,226,0,111
2024,10,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",582,80,44.52,0,29.04,0,6.44,0,0,3327,2331,0,732,0,264
2024,10,DL,Delta Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",343,23,17.26,0,5.38,0,0.36,0,0,930,794,0,128,0,8
2024,10,DL,Delta Air Lines Network,DAL,"Dallas, TX: Dallas Love Field",176,21,14.67,0,3.43,0,2.9,0,0,860,549,0,111,0,200
2024,10,DL,Delta Air Lines Network,DAY,"Dayton, OH: James M Cox/Dayton International",115,6,4.18,0,0.82,0,1,0,0,202,133,0,16,0,53
2024,10,DL,Delta Air Lines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",204,8,5.92,0,0.54,0,1.54,0,0,226,157,0,12,0,57
2024,10,DL,Delta Air Lines Network,FAT,"Fresno, CA: Fresno Yosemite International",29,6,2.26,0,3.22,0,0.52,0,0,190,103,0,62,0,25
2024,10,DL,Delta Air Lines Network,FSD,"Sioux Falls, SD: Joe Foss Field",62,11,7.51,0,2.85,0,0.64,0,0,350,251,0,76,0,23
2024,10,DL,Delta Air Lines Network,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",115,10,7.63,0,0.37,0,2,0,0,576,460,0,8,0,108
2024,10,DL,Delta Air Lines Network,GRB,"Green Bay, WI: Green Bay Austin Straubel International",31,3,1.91,0,0.25,0,0.84,0,0,154,78,0,23,0,53
2024,10,DL,Delta Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",233,18,10.79,0,1.5,0,5.71,0,0,705,423,0,42,0,240
2024,10,DL,Delta Air Lines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",220,14,10.47,0,1.16,0,2.37,0,0,477,383,0,27,0,67
2024,10,DL,Delta Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",221,21,17.23,0,2.79,0,0.98,0,0,1088,953,0,89,0,46
2024,10,DL,Delta Air Lines Network,HOU,"Houston, TX: William P Hobby",146,14,8.91,0,2.86,0,2.23,0,0,848,595,0,142,0,111
2024,10,DL,Delta Air Lines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",170,14,10.42,0,1.28,0,2.3,0,0,1093,991,0,29,0,73
2024,10,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",281,33,17.98,0,7.1,0,7.92,0,0,1716,1106,0,178,0,432
2024,10,DL,Delta Air Lines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",87,2,1,0,0,0,1,0,0,142,61,0,0,0,81
2024,10,DL,Delta Air Lines Network,IND,"Indianapolis, IN: Indianapolis International",429,35,21.11,0,9.09,0,4.8,0,0,1408,1006,0,237,0,165
2024,10,DL,Delta Air Lines Network,JAC,"Jackson, WY: Jackson Hole",93,7,5.23,0,1.09,0,0.68,0,0,264,195,0,50,0,19
2024,10,DL,Delta Air Lines Network,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",159,6,3.49,0,0,0,2.51,0,0,343,122,0,0,0,221
2024,10,DL,Delta Air Lines Network,JAX,"Jacksonville, FL: Jacksonville International",530,56,37.92,0,5.31,0,12.77,0,0,2959,2307,0,133,0,519
2024,10,DL,Delta Air Lines Network,LGB,"Long Beach, CA: Long Beach Airport",62,7,4.51,0,0.47,0,2.02,0,0,481,157,0,34,0,290
2024,10,DL,Delta Air Lines Network,LIH,"Lihue, HI: Lihue Airport",62,11,5.18,0,1.34,0,4.48,0,0,382,155,0,39,0,188
2024,10,DL,Delta Air Lines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",175,7,4.85,0,0.15,0,2,0,0,282,214,0,3,0,65
2024,10,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",145,18,14.61,0,2.31,0,1.08,0,0,997,874,0,52,0,71
2024,10,DL,Delta Air Lines Network,MEM,"Memphis, TN: Memphis International",379,33,22.33,0,4.07,0,6.61,0,0,1413,952,0,94,0,367
2024,10,DL,Delta Air Lines Network,MKE,"Milwaukee, WI: General Mitchell International",406,31,23.6,0,3.3,0,4.1,0,0,2012,1478,0,304,0,230
2024,10,DL,Delta Air Lines Network,MOB,"Mobile, AL: Mobile Regional",58,5,4.42,0,0,0,0.58,0,0,198,187,0,0,0,11
2024,10,DL,Delta Air Lines Network,MSO,"Missoula, MT: Missoula Montana",55,5,2.59,0,0.41,0,2,0,0,227,157,0,27,0,43
2024,10,DL,Delta Air Lines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",185,14,9.57,0,1.6,0,2.83,0,0,927,539,0,68,0,320
2024,10,DL,Delta Air Lines Network,OAK,"Oakland, CA: Metro Oakland International",51,4,2.96,0,0,0,1.04,0,0,126,103,0,0,0,23
